LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT2,BILL_AMT5,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month
150000,female,university,married,39,0,0,0,0,0,0,7632.0,31709.0,5000.0,10401.100000000024,3000,5000.0,9500.0,6000.0,0
30000,female,university,married,39,0,-1,-1,2,0,0,18243.0,28979.0,10300.0,10401.100000000024,0,1177.0,3000.0,0.0,0
200000,female,university,single,36,0,0,0,0,0,0,136905.5000000001,115883.00000000003,5048.0,6726.0,5451,5774.0,4739.0,5500.0,0
30000,female,graduate school,single,38,-2,-2,-2,-2,-2,-2,764.0,390.0,764.0,1920.0,544,390.0,954.0,1913.0,0
30000,female,high school,married,48,0,0,0,0,0,2,15844.0,19241.0,1261.0,3300.0,1301,1641.0,0.0,860.0,1
50000,female,university,married,29,0,0,0,0,0,0,21466.0,26365.0,2000.0,2000.0,2000,2000.0,2000.0,2000.0,0
310000,female,university,married,29,0,0,0,0,0,0,27141.0,20911.0,1732.0,1408.0,1209,622.0,600.0,748.0,0
500000,female,graduate school,married,37,1,-1,-1,-1,-1,0,2529.0,64356.0,2529.0,2971.0,200,9570.600000000013,0.0,8479.0,0
500000,female,high school,married,36,-2,-2,-2,-2,-2,-2,1062.0,2506.0,1062.0,10401.100000000024,10000,2506.0,9500.0,9600.0,0
300000,female,university,married,36,-1,0,0,0,0,0,14383.0,17096.0,10000.0,2000.0,1500,1000.0,1000.0,1000.0,0
430000,female,high school,single,30,0,0,0,0,0,0,136905.5000000001,83264.0,6215.0,3050.0,2511,5110.0,2005.0,5046.0,0
30000,female,graduate school,married,30,0,0,-1,2,-1,-1,4380.0,566.0,1016.0,1169.0,0,567.0,1365.0,1834.0,0
30000,female,high school,single,31,0,0,0,2,2,0,27675.0,28245.0,1455.0,3391.0,949,0.0,745.0,584.0,0
200000,female,graduate school,single,32,-2,-2,-2,-2,0,0,0.0,115883.00000000003,0.0,1685.0,10000,5200.0,5500.0,6000.0,0
130000,female,high school,married,32,0,0,0,0,0,0,126889.0,96230.0,6100.0,6103.0,4823,4000.0,4000.0,4000.0,0
120000,female,graduate school,single,33,-1,-1,-1,-1,-1,-2,326.0,0.0,326.0,0.0,10000,0.0,0.0,0.0,0
170000,female,university,single,31,0,0,0,-1,-1,-2,21386.0,0.0,1700.0,0.0,522,0.0,0.0,0.0,0
210000,female,graduate school,married,34,-1,-1,-1,-1,-1,-1,16585.0,9506.0,10300.0,10401.100000000024,10000,9509.0,4837.0,9600.0,0
130000,female,university,married,34,0,0,0,0,-2,-2,24462.0,0.0,3057.0,1047.0,0,0.0,0.0,0.0,0
420000,female,university,married,35,0,0,0,0,0,0,68979.0,54797.0,3527.0,3000.0,4000,2500.0,2000.0,2100.0,0
180000,female,university,married,39,0,0,0,0,0,0,129889.0,94665.0,5812.0,6000.0,6100,4000.0,4000.0,4000.0,0
240000,female,university,single,40,0,0,0,0,0,0,93266.0,47631.0,4000.0,4840.0,4000,1500.0,2000.0,2000.0,0
100000,female,university,married,44,1,2,0,0,3,2,74901.0,82525.0,0.0,3000.0,9657,0.0,0.0,3200.0,1
130000,female,high school,single,45,0,0,0,0,0,0,37939.0,38137.0,1612.0,1639.0,1586,1332.0,1352.0,1382.0,0
20000,female,university,married,43,1,2,3,2,2,2,12998.0,13962.0,2000.0,1000.0,0,1200.0,0.0,3000.0,1
50000,female,university,single,46,0,0,0,0,0,0,44808.0,47273.0,2100.0,2100.0,2500,2000.0,2000.0,3000.0,0
70000,female,university,married,38,0,0,0,0,0,0,19884.0,21499.0,1400.0,1400.0,1700,1000.0,781.0,815.0,0
30000,female,high school,married,41,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,850.0,2158,0.0,1935.0,0.0,0
50000,female,high school,married,48,0,0,0,0,0,0,42422.0,45217.0,1984.0,2019.0,2026,3000.0,2000.0,1500.0,1
500000,female,high school,married,41,0,0,0,0,0,0,120499.0,34944.0,7012.0,10401.100000000024,6133,9570.600000000013,122.0,9600.0,0
200000,female,graduate school,single,41,-1,-1,-1,-1,-1,-1,2502.0,3392.0,2502.0,10401.100000000024,3003,3392.0,4343.0,326.0,0
120000,female,university,married,42,2,2,3,2,2,3,29366.0,30868.0,4300.0,0.0,1500,2300.0,0.0,0.0,1
200000,female,university,married,49,-1,0,0,-1,0,0,78983.0,2924.0,6065.0,10401.100000000024,6634,10.0,0.0,0.0,0
150000,female,university,single,36,1,2,0,0,2,0,84029.0,66249.0,0.0,3000.0,6000,0.0,2066.0,1837.0,1
100000,female,university,married,42,1,2,2,-2,-2,-2,3020.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
50000,female,university,single,38,0,0,0,0,2,2,10513.0,8385.0,3000.0,1200.0,1800,0.0,1600.0,0.0,0
50000,female,university,married,36,3,2,2,2,3,2,48142.0,50865.0,2000.0,1000.0,5000,0.0,0.0,2500.0,1
50000,female,graduate school,married,43,0,0,0,0,0,2,49390.0,30559.0,2227.0,2449.0,1778,2382.0,0.0,1251.0,1
500000,female,graduate school,single,33,0,0,0,0,0,0,136905.5000000001,115883.00000000003,10000.0,10401.100000000024,10000,6300.0,8000.0,8000.0,0
30000,female,university,married,35,1,-1,0,0,2,0,741.0,2843.0,741.0,1034.0,1299,0.0,255.0,106.0,0
150000,female,high school,married,39,-1,-1,-1,0,-1,-1,33474.0,9069.0,10300.0,10401.100000000024,10000,9099.0,9500.0,9600.0,0
140000,female,university,single,27,0,0,0,2,2,2,91710.0,70768.0,5000.0,8000.0,0,8000.0,3000.0,0.0,0
50000,female,university,single,48,0,0,0,0,0,0,51870.0,26609.0,1902.0,2176.0,2064,1098.0,2134.0,1139.0,0
160000,female,high school,single,39,0,0,0,0,0,0,136905.5000000001,115883.00000000003,5559.0,7677.0,6039,4176.0,4300.0,4576.0,0
50000,female,university,married,26,0,0,-1,0,0,0,5195.0,15517.0,4000.0,10401.100000000024,1500,2000.0,1000.0,2000.0,0
50000,female,graduate school,married,28,0,0,0,0,0,0,18602.0,28899.0,2000.0,4239.0,10000,1015.0,2000.0,1500.0,0
110000,female,graduate school,single,33,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0,0.0,0.0,766.0,0
50000,female,high school,married,46,2,2,2,2,0,0,48101.0,9306.0,2500.0,2400.0,4,503.0,1109.0,703.0,1
350000,female,university,single,31,1,2,0,0,0,0,136905.5000000001,115883.00000000003,0.0,9754.0,10000,9396.0,9500.0,9439.0,0
70000,female,university,married,42,0,0,0,0,0,0,24741.0,26341.0,1702.0,1424.0,1717,1080.0,1094.0,969.0,0
210000,female,graduate school,married,38,1,-2,-1,-1,-1,-1,0.0,932.0,0.0,517.0,0,933.0,1066.0,462.0,0
180000,female,university,married,36,0,0,0,0,-2,-1,21494.0,0.0,2000.0,5000.0,0,0.0,9500.0,1548.0,0
30000,female,high school,married,28,0,0,0,2,2,0,13419.0,15780.0,1200.0,2700.0,1000,0.0,600.0,1400.0,0
500000,female,graduate school,married,31,0,0,0,0,0,0,136905.5000000001,115883.00000000003,10300.0,10401.100000000024,10000,9570.600000000013,9500.0,9600.0,0
220000,female,university,married,41,0,0,0,0,0,0,126532.0,86139.0,5005.0,4500.0,4006,3000.0,3000.0,3000.0,0
280000,female,graduate school,married,44,0,0,0,0,0,0,136905.5000000001,115883.00000000003,8634.0,7665.0,6497,5555.0,5027.0,5065.0,0
340000,female,university,married,40,0,0,0,0,0,0,136905.5000000001,115883.00000000003,10000.0,10000.0,7100,5800.0,5915.0,6100.0,0
180000,female,graduate school,single,33,2,-1,-1,-1,-1,-1,416.0,150.0,416.0,416.0,416,150.0,982.0,416.0,1
250000,female,university,married,35,-2,-2,-2,-2,-2,-1,42849.0,33754.0,10300.0,10401.100000000024,10000,9570.600000000013,5000.0,6000.0,0
20000,female,university,single,48,1,3,2,2,2,2,16537.0,18121.0,0.0,300.0,2000,1000.0,0.0,792.0,1
140000,female,university,married,40,0,0,0,0,0,0,101164.0,88485.0,5000.0,5000.0,5000,3000.0,3000.0,4000.0,0
130000,female,university,single,44,2,0,0,2,2,2,73086.0,81311.0,2700.0,6500.0,3200,3500.0,3200.0,3300.0,1
120000,female,graduate school,married,38,0,0,0,0,0,0,71406.0,14536.0,10300.0,1462.0,1000,3000.0,9500.0,254.0,0
360000,female,graduate school,married,42,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
240000,female,university,married,43,0,0,0,0,0,0,48502.0,45827.0,1781.0,2200.0,1923,1682.0,2000.0,2000.0,0
310000,female,university,married,40,-2,-2,-2,-2,-2,-2,206.0,28252.0,206.0,589.0,1594,9570.600000000013,9500.0,4100.0,0
100000,female,high school,married,46,2,2,2,2,2,2,42674.0,47759.0,0.0,4000.0,2000,1900.0,0.0,2000.0,1
200000,female,graduate school,married,37,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
80000,female,university,married,29,2,2,2,2,2,2,74192.0,77908.0,3300.0,0.0,6000,3100.0,0.0,4200.0,0
210000,female,graduate school,single,32,-2,-2,-2,-2,-2,-2,1592.0,6190.0,1603.0,0.0,562,6196.0,243.0,4061.0,0
180000,female,graduate school,single,31,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
70000,female,university,married,33,0,0,0,0,0,0,69907.0,19551.0,10300.0,10401.100000000024,10000,9570.600000000013,9500.0,9600.0,0
60000,female,university,single,36,0,0,0,0,0,0,56597.0,31606.0,2000.0,5015.0,2000,3000.0,1300.0,1500.0,0
200000,female,graduate school,married,49,-1,-1,-1,-1,-1,-1,950.0,0.0,950.0,950.0,950,0.0,1900.0,950.0,0
50000,female,university,single,48,-1,-1,0,0,0,0,8061.0,7998.0,8061.0,1398.0,1000,160.0,163.0,9217.0,0
50000,female,high school,married,46,1,2,-1,3,2,0,6024.0,9982.0,0.0,116.0,0,9570.600000000013,400.0,2272.0,1
70000,female,university,married,41,0,0,0,2,0,0,68908.0,53934.0,3000.0,3810.0,2010,2054.0,2000.0,1872.0,0
130000,female,university,married,48,0,0,0,0,-1,-1,17719.0,6788.0,1300.0,1200.0,1000,6788.0,6900.0,9600.0,0
140000,female,university,married,47,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
350000,female,high school,married,36,0,0,0,0,0,0,41593.0,36416.0,2000.0,2000.0,2000,1200.0,1200.0,1500.0,0
150000,female,graduate school,single,30,0,-1,0,0,-2,-2,432.0,0.0,432.0,2000.0,0,0.0,0.0,5757.0,0
50000,female,university,married,39,0,0,0,0,0,0,31002.0,32498.0,1497.0,2000.0,1000,1064.0,1059.0,290.0,0
50000,female,high school,married,47,0,0,0,-2,-2,-2,14512.0,0.0,1000.0,0.0,0,0.0,0.0,0.0,0
30000,female,university,single,36,0,0,0,0,0,0,12990.0,15579.0,1600.0,1600.0,1600,1000.0,1000.0,1000.0,0
20000,female,high school,married,38,0,0,0,0,0,0,15354.0,15423.0,1225.0,1329.0,2000,2000.0,700.0,1500.0,0
50000,female,university,single,33,0,0,0,0,0,0,12498.0,16072.0,2000.0,4000.0,2000,1000.0,2000.0,2396.0,0
30000,female,university,single,47,2,2,2,2,2,2,16039.0,17521.0,1500.0,1600.0,800,800.0,800.0,800.0,1
230000,female,others,single,47,-1,-1,-1,2,-1,-1,5743.0,5425.0,5743.0,1598.0,0,5425.0,4838.0,3840.0,0
70000,female,high school,married,43,2,2,0,-1,0,0,78125.0,29289.0,0.0,1378.0,10000,1185.0,1220.0,1119.0,1
30000,female,university,single,49,0,0,0,0,2,2,15856.0,20445.0,1400.0,2500.0,2500,800.0,1000.0,800.0,0
150000,female,high school,married,33,0,0,2,0,0,0,136905.5000000001,115883.00000000003,10300.0,0.0,4845,8046.0,9200.0,5100.0,0
40000,female,university,married,38,-1,0,0,0,0,0,20416.0,26213.0,1500.0,1356.0,1380,5000.0,5000.0,1128.0,0
250000,female,university,married,31,0,0,0,0,0,0,113367.0,74553.0,4000.0,4100.0,3010,2205.0,2045.0,2200.0,0
200000,female,university,married,46,1,2,2,0,0,2,33017.0,34727.0,3058.0,0.0,3000,3000.0,2002.0,0.0,0
190000,female,university,married,31,1,-1,-1,2,-1,-1,465.0,1554.0,2000.0,4000.0,0,1600.0,1600.0,1700.0,0
390000,female,graduate school,married,33,0,-1,0,0,0,0,48329.0,24962.0,10300.0,2287.0,1500,4962.0,815.0,9600.0,0
20000,female,high school,married,36,0,0,2,0,0,0,17216.0,19100.0,3641.0,900.0,1200,1000.0,100.0,0.0,1
200000,female,university,married,47,0,0,0,0,0,0,136905.5000000001,115883.00000000003,9058.0,7260.0,7367,4303.0,4551.0,4411.0,0
60000,female,university,married,38,0,0,0,0,0,0,59620.0,29050.0,2620.0,2906.0,2588,1055.0,2058.0,1339.0,0
30000,female,university,single,39,0,0,0,2,0,0,27470.0,27673.0,2000.0,4000.0,0,1000.0,1000.0,0.0,0
230000,female,university,single,38,-2,-1,0,0,0,0,53006.0,51282.0,10300.0,2280.0,2133,1138.0,3186.0,1179.0,0
130000,female,university,married,33,0,0,0,0,0,0,83958.0,85892.0,2980.0,4012.0,3885,3158.0,4704.0,3218.0,0
140000,female,university,married,44,0,0,0,0,0,0,109717.0,60176.0,6050.0,3700.0,2000,3000.0,9500.0,1500.0,1
360000,female,graduate school,married,45,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
20000,female,graduate school,single,31,3,2,2,2,2,0,5941.0,8274.0,0.0,2869.0,305,0.0,1000.0,1000.0,1
100000,female,university,single,35,-1,-1,-1,-1,-1,0,2700.0,2040.0,2702.0,2187.0,678,2040.0,0.0,0.0,0
210000,female,university,single,45,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
50000,female,high school,married,32,-1,-1,-1,-1,-1,-1,1444.0,1261.0,1444.0,1447.0,1261,1261.0,1261.0,91.0,0
380000,female,graduate school,married,44,0,0,0,0,0,0,136905.5000000001,115883.00000000003,10300.0,10401.100000000024,10000,9570.600000000013,9500.0,9600.0,0
50000,female,graduate school,single,39,0,0,0,0,0,0,48697.0,19426.0,2116.0,2320.0,1300,1000.0,700.0,600.0,0
200000,female,university,single,30,-2,-2,-2,-2,-2,-2,2026.0,2451.0,2028.0,4942.0,1508,2467.0,2972.0,6317.0,0
50000,female,graduate school,married,30,0,0,0,0,0,0,42675.0,19766.0,1593.0,1855.0,1341,706.0,1000.0,5454.0,0
150000,female,graduate school,married,31,0,0,0,0,0,0,136905.5000000001,86341.0,10001.0,6712.0,5500,3400.0,3201.0,3403.0,0
30000,female,university,married,32,0,0,0,0,-2,-2,28655.0,724.0,10300.0,2000.0,1920,724.0,724.0,3294.0,1
30000,female,university,single,34,1,2,0,0,0,0,28878.0,28014.0,0.0,1751.0,1455,1007.0,2268.0,0.0,1
110000,female,university,married,39,0,0,0,0,0,0,126641.0,85884.0,5000.0,5000.0,3600,3200.0,4000.0,3000.0,0
30000,female,university,married,38,0,0,0,0,0,2,21022.0,25772.0,1650.0,1700.0,1400,3355.0,1146.0,0.0,0
130000,female,university,married,39,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
260000,female,university,married,39,2,2,0,0,2,0,136905.5000000001,115883.00000000003,0.0,10401.100000000024,10000,0.0,7035.0,7078.0,1
30000,female,university,married,43,2,2,2,2,2,2,28703.0,24368.0,2000.0,1300.0,2,1608.0,0.0,900.0,1
220000,female,university,single,47,0,0,0,0,0,0,130527.0,115883.00000000003,5100.0,6540.0,5000,5000.0,5000.0,4600.0,0
120000,female,graduate school,married,33,0,0,0,-1,-1,0,25614.0,2333.0,1426.0,6400.0,1500,2700.0,0.0,0.0,1
100000,female,university,single,43,0,0,0,2,2,0,54716.0,56889.0,5000.0,5500.0,2300,0.0,5000.0,5000.0,0
100000,female,university,married,38,0,0,0,0,0,0,91090.0,28667.0,4326.0,7400.0,2914,1500.0,1500.0,1500.0,1
70000,female,university,single,44,0,0,0,-1,0,0,75167.0,30103.0,3100.0,1600.0,10000,1124.0,100.0,3091.0,1
20000,female,university,married,46,1,2,0,0,0,0,12749.0,15050.0,0.0,1600.0,1600,700.0,1601.0,1620.0,1
320000,female,graduate school,married,36,-1,2,0,0,0,0,6728.0,20443.0,0.0,8000.0,5000,5000.0,5000.0,9600.0,0
210000,female,university,married,45,0,0,0,0,0,0,136905.5000000001,115883.00000000003,8000.0,10401.100000000024,7100,4052.0,4000.0,3300.0,0
90000,female,high school,married,37,0,0,0,0,0,0,82779.0,79842.0,8000.0,7500.0,4000,3000.0,2700.0,9600.0,0
120000,female,high school,married,36,0,0,0,0,0,2,94638.0,102959.0,4260.0,4371.0,4425,7900.0,4000.0,0.0,0
360000,female,university,married,35,0,0,0,0,0,-2,61629.0,-232.01,2145.0,3721.0,2839,1303.0,0.0,0.0,0
140000,female,high school,married,30,0,0,0,0,2,0,96304.0,65000.0,4700.0,4505.0,10000,0.0,2210.0,2300.0,0
300000,female,graduate school,married,32,-1,-1,-1,-1,0,0,1589.0,13804.0,1589.0,2039.0,10000,1304.0,0.0,5355.0,0
90000,female,university,married,43,2,-1,2,-1,0,-1,780.0,390.0,780.0,0.0,780,0.0,780.0,0.0,1
170000,female,high school,single,44,1,-1,-1,-1,-1,-2,4142.0,0.0,4142.0,2260.0,5053,0.0,0.0,0.0,1
190000,female,university,married,46,0,0,0,0,0,0,114690.0,87619.0,8000.0,5000.0,10000,5000.0,9500.0,5000.0,0
140000,female,university,married,40,-1,-1,-1,-1,-1,0,8397.0,780.0,8419.0,390.0,390,780.0,0.0,390.0,1
200000,female,graduate school,married,37,0,0,0,0,2,2,40487.0,44722.0,3023.0,1600.0,2900,1600.0,2000.0,0.0,0
500000,female,university,married,43,0,0,-2,-1,0,0,0.0,115883.00000000003,0.0,0.0,10000,4130.0,4356.0,4103.0,0
300000,female,graduate school,married,38,-1,-1,-1,-1,-1,0,3558.0,5367.0,3558.0,2778.0,2778,5367.0,0.0,3661.0,0
180000,female,university,single,29,0,0,0,0,0,0,136905.5000000001,115883.00000000003,6000.0,7000.0,5000,5000.0,5000.0,4679.0,0
360000,female,high school,married,44,-1,-1,-1,-1,-1,-1,1852.0,9561.0,1861.0,2078.0,2361,9570.600000000013,322.0,322.0,0
90000,female,university,married,32,0,0,0,0,0,0,57751.0,28558.0,2388.0,2000.0,2412,1200.0,1300.0,1200.0,0
150000,female,university,married,44,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
500000,female,graduate school,married,30,0,0,0,0,0,0,136905.5000000001,60548.0,10100.0,7041.0,4123,5039.0,5071.0,3548.0,0
80000,female,university,single,29,0,0,0,0,0,0,25824.0,28358.0,1720.0,1500.0,1762,1200.0,1250.0,3200.0,0
10000,female,high school,single,46,1,2,-1,2,0,0,189.0,3551.0,0.0,3510.0,0,300.0,2260.0,2000.0,1
180000,female,graduate school,married,46,-1,-1,-1,-1,-1,-1,15419.0,9718.0,10300.0,10401.100000000024,10000,9570.600000000013,9500.0,9600.0,0
150000,female,others,single,36,0,0,0,0,0,0,136905.5000000001,64419.0,6041.0,10401.100000000024,10000,3000.0,2000.0,4000.0,0
80000,female,graduate school,married,44,-1,-1,-1,-1,-1,-1,3673.0,500.0,3673.0,10401.100000000024,500,500.0,6155.0,1440.0,0
60000,female,university,married,30,1,2,0,0,2,2,13616.0,17504.0,0.0,3000.0,2300,0.0,2000.0,0.0,1
240000,female,graduate school,married,35,-1,-1,-1,-1,-1,-1,380.0,0.0,380.0,380.0,380,0.0,380.0,760.0,0
50000,female,high school,married,35,-1,-1,0,0,0,0,37907.0,17841.0,10300.0,1599.0,1200,0.0,0.0,3570.0,0
230000,female,graduate school,single,33,0,0,0,0,0,0,21735.0,24132.0,3735.0,3599.0,3600,4132.0,9500.0,5865.0,0
40000,female,university,single,33,0,0,0,0,0,0,34954.0,37019.0,1567.0,2000.0,2000,1318.0,4610.0,0.0,0
250000,female,university,married,33,3,2,2,-2,-2,-2,2500.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
50000,female,university,married,32,1,2,2,2,0,0,49594.0,27308.0,0.0,4800.0,0,1200.0,1200.0,1400.0,0
120000,female,high school,married,39,2,2,2,2,4,3,51505.0,57150.0,3500.0,3500.0,6200,358.0,0.0,2100.0,1
50000,female,high school,single,41,2,2,2,2,2,2,24064.0,25857.0,1700.0,1600.0,1200,1100.0,1000.0,0.0,1
60000,female,university,married,38,0,0,0,0,0,0,47123.0,29144.0,1735.0,1979.0,1443,988.0,974.0,2001.0,0
160000,female,high school,single,35,0,0,0,0,0,0,88281.0,77108.0,3472.0,3604.0,2972,3000.0,2228.0,2201.0,0
50000,female,university,married,43,0,0,0,0,-2,-2,9230.0,0.0,1500.0,1000.0,0,0.0,0.0,0.0,1
400000,female,graduate school,married,48,-1,2,2,-2,-1,0,1442.0,3332.0,0.0,8513.0,457,4903.0,313.0,4816.0,0
50000,female,university,others,39,0,0,0,0,0,0,49407.0,50072.0,6000.0,5000.0,5000,8000.0,4000.0,4000.0,0
100000,female,high school,single,31,0,-1,-1,0,-1,-1,510.0,466.0,510.0,2279.0,1730,466.0,466.0,468.0,0
100000,female,university,single,34,0,0,0,0,0,0,22776.0,24216.0,1372.0,1829.0,1554,1000.0,1000.0,586.0,0
360000,female,graduate school,single,35,-1,0,0,-1,0,0,6392.0,21057.0,6000.0,3000.0,10000,5371.0,0.0,0.0,0
30000,female,high school,single,41,0,0,0,0,0,0,12450.0,7610.0,1485.0,1301.0,1000,152.0,140.0,780.0,0
50000,female,university,married,32,0,0,0,0,0,0,36345.0,2475.0,1500.0,1847.0,1000,0.0,0.0,0.0,0
80000,female,university,married,28,2,0,0,0,0,0,49884.0,8723.0,2158.0,1708.0,1411,4.0,21.0,220.0,1
150000,female,university,single,28,-1,-1,-1,-1,-1,0,326.0,652.0,326.0,326.0,326,652.0,0.0,326.0,0
10000,female,high school,married,33,2,2,2,0,0,0,9912.0,9985.0,2500.0,0.0,1200,500.0,1400.0,1.0,0
200000,female,university,married,35,0,0,0,0,0,0,7677.0,10285.0,4000.0,7240.0,2000,2285.0,6000.0,1500.0,0
30000,female,university,single,42,-1,-1,2,-1,-1,-1,1672.0,390.0,1672.0,0.0,390,390.0,390.0,0.0,0
220000,female,graduate school,married,37,0,0,0,0,0,0,136905.5000000001,115883.00000000003,6000.0,7300.0,7500,6000.0,6500.0,7000.0,0
180000,female,graduate school,single,28,0,0,0,0,0,0,136905.5000000001,115883.00000000003,7500.0,7000.0,7189,6000.0,5100.0,9600.0,0
220000,female,graduate school,single,30,0,0,0,0,0,0,136905.5000000001,61415.0,7000.0,7500.0,2369,2000.0,2078.0,2500.0,0
220000,female,graduate school,single,29,-2,-2,-2,-1,-1,-1,799.0,3816.0,799.0,0.0,5501,3816.0,9500.0,4179.0,0
390000,female,university,single,33,0,0,0,0,0,0,136905.5000000001,69990.0,10300.0,6000.0,3704,2741.0,3314.0,2556.0,0
350000,female,university,married,36,1,-2,-2,-2,-1,0,0.0,11525.0,0.0,0.0,0,9570.600000000013,235.0,2270.0,0
500000,female,university,married,45,0,0,0,0,0,0,136905.5000000001,115883.00000000003,10300.0,10401.100000000024,10000,9570.600000000013,9500.0,9600.0,1
240000,female,graduate school,married,37,0,0,0,0,0,0,136905.5000000001,115883.00000000003,8000.0,9500.0,10000,6155.0,6453.0,6390.0,1
410000,female,university,married,43,0,0,0,0,0,0,7548.0,9570.0,1130.0,2000.0,2200,312.0,500.0,363.0,0
90000,female,university,single,36,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0,0.0,0.0,3500.0,1
30000,female,graduate school,single,31,0,0,0,2,0,0,28635.0,29302.0,1800.0,3600.0,0,1500.0,1500.0,3300.0,0
40000,female,university,married,33,1,2,2,2,2,2,24644.0,26401.0,1600.0,1800.0,1100,1000.0,0.0,2300.0,1
60000,female,university,single,46,0,0,0,0,0,0,39558.0,30059.0,1870.0,3002.0,1364,9570.600000000013,474.0,490.0,0
390000,female,university,married,41,0,0,0,0,0,0,136905.5000000001,115883.00000000003,7244.0,7500.0,7228,7103.0,7214.0,7000.0,0
130000,female,university,married,35,0,0,0,0,0,0,93349.0,54677.0,10300.0,3500.0,3000,3000.0,9500.0,3500.0,0
90000,female,university,single,32,3,2,2,2,0,0,28613.0,30120.0,1800.0,1500.0,0,2000.0,1650.0,1000.0,1
300000,female,university,married,36,0,0,0,0,0,0,136905.5000000001,56788.0,6700.0,5800.0,5000,2200.0,2200.0,2600.0,0
220000,female,graduate school,married,33,0,0,0,0,0,0,136905.5000000001,115883.00000000003,10300.0,10000.0,8140,8000.0,7000.0,9600.0,0
20000,female,graduate school,single,33,0,0,3,3,2,2,16180.0,15529.0,5000.0,1000.0,0,0.0,1400.0,0.0,0
140000,female,high school,married,35,0,0,0,0,0,0,130939.0,85907.0,10300.0,5000.0,3000,4000.0,4000.0,9600.0,0
150000,female,others,married,47,0,0,0,0,0,0,90666.0,92758.0,4539.0,4218.0,4204,3296.0,3408.0,3416.0,0
120000,female,high school,married,44,0,0,0,0,0,0,18150.0,18617.0,2000.0,2000.0,2000,1000.0,3000.0,2000.0,0
200000,female,university,married,37,1,2,0,0,0,0,7569.0,12470.0,0.0,2000.0,1155,2470.0,1265.0,0.0,0
20000,female,university,married,40,0,0,0,0,0,0,5190.0,5844.0,1500.0,2000.0,1032,155.0,1000.0,0.0,1
110000,female,university,married,41,2,2,2,2,2,2,25883.0,28183.0,3200.0,0.0,4200,0.0,2300.0,0.0,1
290000,female,university,single,34,0,0,0,0,0,0,136905.5000000001,115883.00000000003,10300.0,10401.100000000024,10000,9570.600000000013,9500.0,9600.0,0
210000,female,high school,married,45,0,0,0,0,0,0,81641.0,42240.0,5000.0,5000.0,4000,5000.0,1500.0,4000.0,0
370000,female,university,single,40,-2,-1,0,0,0,2,136905.5000000001,115883.00000000003,10300.0,7002.0,6854,9570.600000000013,0.0,9600.0,0
80000,female,high school,others,41,0,0,0,0,0,0,52041.0,38816.0,3082.0,2500.0,2200,2000.0,2000.0,2000.0,0
200000,female,high school,married,42,-2,-2,-2,-2,-2,-2,1261.0,1261.0,1261.0,1261.0,1261,1261.0,1256.0,1880.0,0
180000,female,university,married,35,-1,-1,-1,-1,-2,-2,176.0,0.0,176.0,1247.0,0,0.0,0.0,1768.0,0
260000,female,university,single,35,0,0,0,0,0,0,132175.0,115883.00000000003,4001.0,4215.0,4101,4000.0,3300.0,3300.0,0
50000,female,university,married,43,0,0,2,2,0,0,19805.0,21209.0,3000.0,2000.0,0,1000.0,1000.0,1000.0,1
150000,female,high school,married,40,-1,-1,-1,-1,-1,-1,5876.0,5496.0,5876.0,5956.0,5876,5496.0,5116.0,5496.0,0
190000,female,high school,married,45,0,0,0,0,0,0,78472.0,83082.0,3300.0,3331.0,3359,2663.0,2751.0,3000.0,0
160000,female,university,single,42,-1,-1,-1,-1,-1,-1,40862.0,19367.0,10300.0,2252.0,553,9570.600000000013,0.0,649.0,0
180000,female,university,married,37,0,0,0,0,0,0,48433.0,48323.0,2000.0,1771.0,1800,1750.0,1893.0,2000.0,0
130000,female,university,single,32,0,0,0,0,0,0,8472.0,9713.0,1138.0,1173.0,1138,477.0,400.0,600.0,0
30000,female,university,married,47,0,0,2,2,2,2,29243.0,29969.0,2894.0,2559.0,800,600.0,1000.0,0.0,0
100000,female,university,married,36,1,2,2,2,2,0,31379.0,34147.0,0.0,3000.0,2000,0.0,2000.0,3500.0,1
